NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
1177,2022,2022-11-22,1632,2,-117.12052154541016,32.917320251464844
1178,2022,2022-12-01,2200,4,-117.08264923095705,32.70563888549805
1179,2022,2022-12-02,1822,5,-117.20614624023438,32.82770538330078
1180,2022,2022-12-02,2340,5,-117.17212677001952,32.759666442871094
1181,2022,2022-12-04,1305,7,-117.07740020751952,32.734806060791016
1182,2022,2022-12-04,2139,7,-117.10694122314452,32.74968719482422
1183,2022,2022-12-05,2005,1,-117.10191345214844,32.755069732666016
1184,2022,2022-12-05,2115,1,-117.14949035644533,32.71260452270508
1185,2022,2022-12-09,836,5,-117.15113067626952,32.963191986083984
1186,2022,2022-11-06,823,7,-117.13562774658205,32.91279220581055
1187,2022,2022-11-07,1043,1,-117.25121307373048,32.87099838256836
1188,2022,2022-11-29,1143,2,-117.12950897216795,32.6970100402832
1189,2022,2022-11-29,1639,2,-117.09064483642578,32.817588806152344
1190,2022,2022-11-01,1400,2,-117.0842056274414,32.72468948364258
1191,2022,2022-10-27,1456,4,-117.16120147705078,32.72196960449219
1192,2022,2022-10-29,1808,6,-117.24452972412108,32.7989616394043
1193,2022,2022-10-29,145,6,-117.09327697753906,32.583740234375
1194,2022,2022-10-28,2305,5,-117.06163024902344,32.764366149902344
1195,2022,2022-10-28,1706,5,-117.14534759521484,32.79962539672852
1196,2022,2022-10-19,741,3,-117.17021942138672,32.73060607910156
1197,2022,2022-11-20,1513,7,-117.26238250732422,32.80802536010742
1198,2022,2022-09-13,718,2,-117.10125732421876,32.77899932861328
1199,2022,2022-12-04,1936,7,-117.25550842285156,32.8094367980957
1200,2022,2022-11-04,1207,5,-117.13925933837892,32.76728057861328
1201,2022,2022-11-04,2035,5,-117.15927124023438,32.711509704589844
1202,2022,2022-11-11,157,5,-117.20646667480467,32.76995086669922
1203,2022,2022-11-20,1424,7,-117.1303482055664,32.70953750610352
1204,2022,2022-11-18,924,5,-116.93592071533205,32.55677032470703
1205,2022,2022-10-29,430,6,-117.18054962158205,32.7389030456543
1206,2022,2022-11-02,540,3,-117.1605224609375,32.70693588256836
1207,2022,2022-11-13,1155,7,-117.23161315917967,32.95207977294922
1208,2022,2022-11-04,1145,5,-117.16780853271484,32.89456558227539
1209,2022,2022-11-09,2040,3,-117.2136688232422,32.86689376831055
1210,2022,2022-11-12,1332,6,-117.15834045410156,32.71532440185547
1211,2022,2022-11-12,1512,6,-117.19876098632812,32.74506759643555
1212,2022,2022-09-13,750,2,-117.23624420166016,32.86420440673828
1213,2022,2022-01-04,2050,2,-117.06240844726562,32.78260803222656
1214,2022,2022-12-11,1514,7,-117.11016082763672,32.72005081176758
1215,2022,2022-12-12,1810,1,-117.10099792480467,32.74211883544922
1216,2022,2022-11-19,1015,6,-117.15190887451172,32.711544036865234
1217,2022,2022-12-14,1700,3,-117.07560729980467,33.013431549072266
1218,2022,2022-12-22,845,4,-117.2460708618164,32.797611236572266
1219,2022,2022-12-23,1548,5,-117.24579620361328,32.79671859741211
1220,2022,2022-12-20,1900,2,-117.12770080566406,32.7552375793457
1221,2022,2022-12-31,1504,6,-117.13565063476562,32.92057800292969
1222,2022,2022-12-22,944,4,-117.07946014404295,32.750999450683594
1223,2022,2022-12-30,2334,5,-117.15834045410156,32.714656829833984
1224,2022,2022-11-20,2500,7,-117.10694122314452,32.748878479003906
1225,2022,2022-12-24,2120,6,-117.23085784912108,32.92050552368164
1226,2022,2022-12-19,1905,1,-117.24363708496094,32.79719161987305
1227,2022,2022-12-19,1642,1,-117.02951049804688,32.545135498046875
1228,2022,2022-12-15,1236,4,-117.01863098144533,32.70963668823242
1229,2022,2022-12-19,1833,1,-117.24742126464844,32.94873046875
1230,2022,2022-12-14,1610,3,-117.05413818359376,32.57376480102539
1231,2022,2022-12-15,1100,4,-117.08255004882812,32.980201721191406
1232,2022,2022-12-17,28,6,-117.2526626586914,32.77903747558594
1233,2022,2022-12-17,1905,6,-117.25030517578124,32.74769592285156
1234,2022,2022-12-18,1537,7,-117.07286834716795,32.749141693115234
1235,2022,2022-12-28,2303,3,-117.15953063964844,32.74832534790039
1236,2022,2022-12-10,43,6,-117.1574935913086,32.71989822387695
1237,2022,2022-12-13,1717,2,-117.19719696044922,32.76297378540039
1238,2022,2022-11-18,1855,5,-117.15121459960938,32.74641799926758
1239,2022,2022-01-04,1135,2,-117.03964996337892,32.569549560546875
1240,2022,2022-01-05,1720,3,-117.22200012207033,32.814353942871094
1241,2022,2022-01-02,1825,7,-117.12615966796876,32.84101104736328
1242,2022,2022-01-04,1355,2,-117.02479553222656,32.841827392578125
1243,2022,2022-01-07,1858,5,-117.15534973144533,32.765079498291016
1244,2022,2022-01-02,53,7,-117.0947494506836,32.7011604309082
1245,2022,2022-01-16,30,7,-117.19082641601562,32.86529922485352
1246,2022,2022-01-10,214,1,-117.14752197265624,32.70994186401367
1247,2022,2022-01-09,2122,7,-117.1101531982422,32.94092559814453
1248,2022,2022-01-16,1155,7,-117.12736511230467,32.77357482910156
1249,2022,2022-01-14,1410,5,-117.08608245849608,32.978912353515625
1250,2022,2022-01-14,1250,5,-117.15646362304688,32.74494552612305
1251,2022,2022-01-22,1255,6,-117.10309600830078,32.961917877197266
1252,2022,2022-01-13,1640,4,-117.12115478515624,32.69240188598633
1253,2022,2022-01-24,1510,1,-117.11959075927734,32.71612548828125
1254,2022,2022-01-22,40,6,-117.15699768066406,32.796875
1255,2022,2022-01-28,655,5,-117.11244964599608,32.73439025878906
1256,2022,2022-01-26,1444,3,-117.17539978027344,32.842735290527344
1257,2022,2022-01-26,1738,3,-117.20816040039062,32.78207015991211
1258,2022,2022-01-16,2235,7,-117.1605224609375,32.706939697265625
1259,2022,2022-01-08,145,6,-117.20248413085938,32.75589370727539
1260,2022,2022-01-16,2240,7,-117.14752197265624,32.706478118896484
1261,2022,2022-01-12,100,3,-117.09606170654295,32.7039909362793
1262,2022,2022-01-25,1520,2,-117.08879089355467,32.65513610839844
1263,2022,2022-01-28,2333,5,-117.20433044433594,32.760440826416016
1264,2022,2022-01-26,800,3,-117.15792846679688,32.79500961303711
1265,2022,2022-01-28,2205,5,-117.16531372070312,32.762168884277344
1266,2022,2022-02-05,1440,6,-117.11243438720705,32.770530700683594
1267,2022,2022-02-05,2105,6,-117.17148590087892,32.836849212646484
1268,2022,2022-01-28,1045,5,-117.2052001953125,32.8895263671875
1269,2022,2022-02-07,845,1,-117.11730194091795,32.841995239257805
1270,2022,2022-02-03,1635,4,-117.0933074951172,32.967018127441406
1271,2022,2022-02-08,635,2,-117.12207794189452,32.9559326171875
1272,2022,2022-02-04,2320,5,-117.12651824951172,32.759361267089844
1273,2022,2022-02-08,735,2,-117.07283782958984,33.04967498779297
1274,2022,2022-02-08,1456,2,-117.11473846435548,32.85391998291016
1275,2022,2022-02-04,1423,5,-117.10432434082033,33.01394271850586
1276,2022,2022-02-04,1755,5,-117.12046813964844,32.84296798706055
1277,2022,2022-02-03,430,4,-117.24317169189452,32.94789505004883
1278,2022,2022-02-08,1630,2,-117.16426849365234,32.76192855834961
1279,2022,2022-02-06,2125,7,-117.14898681640624,32.72127914428711
1280,2022,2022-02-11,855,5,-117.17227172851562,32.967254638671875
1281,2022,2022-02-11,1525,5,-117.12026214599608,32.777217864990234
1282,2022,2022-02-15,1030,2,-117.126708984375,32.714393615722656
1283,2022,2022-02-11,1743,5,-117.16451263427734,32.84162902832031
1284,2022,2022-02-07,1840,1,-117.05902862548828,32.55731964111328
1285,2022,2022-02-14,1935,1,-117.19963836669922,32.87556076049805
1286,2022,2022-02-15,1910,2,-117.08528137207033,32.978668212890625
1287,2022,2022-02-19,555,6,-117.11248779296876,32.780391693115234
1288,2022,2022-02-18,1700,5,-117.09964752197266,32.71014404296875
1289,2022,2022-02-11,449,5,-117.23706817626952,32.92070770263672
1290,2022,2022-02-11,1155,5,-117.16258239746094,32.82215881347656
1291,2022,2022-02-16,1618,3,-117.19522857666016,32.76072311401367
1292,2022,2022-02-21,1945,1,-117.11548614501952,32.722938537597656
1293,2022,2022-02-04,245,5,-117.08579254150392,32.58015823364258
1294,2022,2022-01-27,1320,4,-117.151123046875,32.765907287597656
1295,2022,2022-02-20,1629,7,-117.03298950195312,32.54451370239258
1296,2022,2022-02-24,1610,4,-117.14779663085938,32.716407775878906
1297,2022,2022-02-11,1735,5,-117.0748291015625,32.567569732666016
1298,2022,2022-02-24,1540,4,-117.12593841552734,32.71461868286133
1299,2022,2022-03-01,1438,2,-117.19480895996094,32.86945343017578
1300,2022,2022-02-26,425,6,-117.0432586669922,32.62770462036133
1301,2022,2022-02-26,2158,6,-117.18808746337892,32.862403869628906
1302,2022,2022-03-01,1600,2,-117.13367462158205,32.841026306152344
1303,2022,2022-03-02,1435,3,-117.1569595336914,32.75040054321289
1304,2022,2022-03-05,1740,6,-117.13812255859376,32.698150634765625
1305,2022,2022-03-05,1355,6,-117.10829162597656,32.880916595458984
1306,2022,2022-03-09,1546,3,-117.08370208740234,32.99216842651367
1307,2022,2022-03-04,745,5,-117.00494384765624,32.56634521484375
1308,2022,2022-03-15,1640,2,-117.16078186035156,32.81856918334961
1309,2022,2022-02-28,847,1,-117.10629272460938,32.77906036376953
1310,2022,2022-03-11,1840,5,-117.15558624267578,32.749568939208984
1311,2022,2022-03-11,155,5,-117.03749847412108,32.67559051513672
1312,2022,2022-03-04,300,5,-117.03620147705078,32.59098815917969
1313,2022,2022-03-14,825,1,-117.12047576904295,32.777496337890625
1314,2022,2022-03-15,1610,2,-117.11435699462892,32.78781509399414
1315,2022,2022-03-22,735,2,-117.12092590332033,32.69773864746094
1316,2022,2022-03-11,1800,5,-117.09583282470705,32.84115982055664
1317,2022,2022-03-16,500,3,-117.14759063720705,32.787864685058594
1318,2022,2022-03-19,1310,6,-117.22083282470705,32.81282043457031
1319,2022,2022-03-16,504,3,-117.14801025390624,32.78847885131836
1320,2022,2022-03-17,1425,4,-117.11996459960938,32.69155502319336
1321,2022,2022-03-19,130,6,-117.0830535888672,32.98598861694336
1322,2022,2022-03-20,1922,7,-117.16992950439452,32.72989654541016
1323,2022,2022-03-13,1425,7,-117.17119598388672,32.83636474609375
1324,2022,2022-03-15,2310,2,-117.11685180664062,32.71720886230469
1325,2022,2022-03-22,648,2,-117.188720703125,32.75992202758789
1326,2022,2022-03-21,2214,1,-117.11186981201172,32.730369567871094
1327,2022,2022-03-19,1557,6,-117.15608978271484,32.748172760009766
1328,2022,2022-03-13,2055,7,-117.07460021972656,32.658172607421875
1329,2022,2022-03-23,1040,3,-117.03782653808594,32.58422088623047
1330,2022,2022-03-17,102,4,-117.14589691162108,32.71376037597656
1331,2022,2022-03-30,1705,3,-117.19796752929688,32.760780334472656
1332,2022,2022-03-28,2219,1,-117.25362396240234,32.98087692260742
1333,2022,2022-04-02,650,6,-117.15514373779295,32.72526931762695
1334,2022,2022-04-03,1435,7,-117.11512756347656,32.68840026855469
1335,2022,2022-04-02,942,6,-117.13948059082033,32.69934844970703
1336,2022,2022-04-06,1710,3,-117.25089263916016,32.974422454833984
1337,2022,2022-04-08,2150,5,-117.11630249023438,32.74055480957031
1338,2022,2022-04-06,1640,3,-117.11418151855467,32.78274154663086
1339,2022,2022-04-12,140,2,-117.11117553710938,32.671897888183594
1340,2022,2022-04-01,1830,5,-117.12963104248048,32.713600158691406
1341,2022,2022-03-31,1635,4,-117.24835968017578,32.96772384643555
1342,2022,2022-04-11,1748,1,-117.15590667724608,32.74868392944336
1343,2022,2022-04-08,21,5,-117.16021728515624,32.72150802612305
1344,2022,2022-04-13,1725,3,-117.23638916015624,32.84553527832031
1345,2022,2022-04-18,809,1,-117.11122894287108,32.68295669555664
1346,2022,2022-04-14,1639,4,-117.14054870605467,32.83319854736328
1347,2022,2022-04-06,1608,3,-117.20653533935548,32.769039154052734
1348,2022,2022-03-17,447,4,-117.09534454345705,32.96504592895508
1349,2022,2022-04-12,1735,2,-117.09681701660156,32.707229614257805
1350,2022,2022-04-02,1801,6,-117.1025390625,32.95284652709961
1351,2022,2022-03-20,28,7,-117.12110137939452,32.74665832519531
1352,2022,2022-04-18,1300,1,-117.15633392333984,32.74754333496094
1353,2022,2022-04-19,805,2,-117.1211395263672,32.6949348449707
1354,2022,2022-03-23,2318,3,-117.19487762451172,32.84548568725586
1355,2022,2022-04-19,1710,2,-117.21446228027344,32.80569839477539
1356,2022,2022-04-20,1200,3,-117.16120910644533,32.76365280151367
1357,2022,2022-04-22,745,5,-117.20401000976562,32.75910186767578
1358,2022,2022-04-22,2200,5,-117.16677856445312,32.76114654541016
1359,2022,2022-04-05,115,2,-117.16088104248048,32.72262954711914
1360,2022,2022-04-19,455,2,-117.02840423583984,32.68307113647461
1361,2022,2022-04-19,1535,2,-117.14212036132812,32.82958984375
1362,2022,2022-01-12,809,3,-117.13695526123048,32.778865814208984
1363,2022,2022-04-25,645,1,-117.12215423583984,32.71601486206055
1364,2022,2022-04-12,1145,2,-117.15470123291016,32.7307014465332
1365,2022,2022-04-28,840,4,-117.22821044921876,32.839202880859375
1366,2022,2022-04-16,2358,6,-117.11151885986328,32.77558135986328
1367,2022,2022-04-21,1635,4,-117.03294372558594,32.54448318481445
1368,2022,2022-04-22,1604,5,-117.03777313232422,32.54767227172852
1369,2022,2022-04-23,225,6,-117.1123275756836,32.732540130615234
1370,2022,2022-04-25,514,1,-117.1206283569336,32.77702331542969
1371,2022,2022-04-26,2200,2,-117.15273284912108,32.765525817871094
1372,2022,2022-04-28,422,4,-117.11443328857422,32.85466766357422
1373,2022,2022-04-29,1300,5,-117.1566162109375,32.74054718017578
1374,2022,2022-05-03,750,2,-117.16897583007812,32.76078796386719
1375,2022,2022-04-30,650,6,-117.2282485961914,32.88053512573242
1376,2022,2022-05-04,2229,3,-117.11026000976562,32.7321891784668
1377,2022,2022-04-08,1630,5,-117.22953033447266,32.870243072509766
1378,2022,2022-05-03,645,2,-117.11348724365234,32.7823600769043
1379,2022,2022-05-01,940,7,-117.08406829833984,32.71834182739258
1380,2022,2022-03-19,345,6,-117.07111358642578,32.72721862792969
1381,2022,2022-04-30,1430,6,-117.05440521240234,32.77732849121094
1382,2022,2022-04-21,1630,4,-117.22908020019533,32.87205123901367
1383,2022,2022-05-07,1430,6,-117.13695526123048,32.69708251953125
1384,2022,2022-05-06,1836,5,-117.18370819091795,32.85641098022461
1385,2022,2022-05-10,820,2,-117.11437225341795,32.77865982055664
1386,2022,2022-04-29,1900,5,-117.1272201538086,32.71443176269531
1387,2022,2022-05-10,1838,2,-117.15659332275392,32.746070861816406
1388,2022,2022-05-01,1345,7,-117.1605987548828,32.81924819946289
1389,2022,2022-05-06,1848,5,-117.11247253417967,32.858009338378906
1390,2022,2022-05-08,1300,7,-117.20143127441406,32.75996017456055
1391,2022,2022-05-03,1550,2,-117.21183013916016,32.89311218261719
1392,2022,2022-05-09,1158,1,-117.09234619140624,32.68675994873047
1393,2022,2022-05-06,2330,5,-117.24241638183594,32.94392395019531
1394,2022,2022-05-03,1945,2,-117.13567352294922,32.6961784362793
1395,2022,2022-05-12,718,4,-117.20222473144533,32.8843994140625
1396,2022,2022-05-12,2127,4,-116.9281005859375,32.563350677490234
1397,2022,2022-05-14,1043,6,-117.15850830078124,32.76429748535156
1398,2022,2022-05-12,1520,4,-117.08528900146484,32.718048095703125
1399,2022,2022-05-12,1630,4,-117.12622833251952,32.75951385498047
1400,2022,2022-05-19,703,4,-117.14952850341795,32.79537582397461
1401,2022,2022-05-14,513,6,-117.20211791992188,32.88322830200195
1402,2022,2022-05-15,341,7,-117.12218475341795,32.74810028076172
1403,2022,2022-05-20,530,5,-117.22943878173828,32.93840026855469
1404,2022,2022-05-13,400,5,-117.19071197509766,32.8462028503418
1405,2022,2022-05-15,2235,7,-117.11017608642578,32.86335372924805
1406,2022,2022-05-16,1930,1,-117.11184692382812,32.77450180053711
1407,2022,2022-05-13,2005,5,-117.1015853881836,32.954280853271484
1408,2022,2022-05-22,810,7,-117.06939697265624,32.728065490722656
1409,2022,2022-05-19,1512,4,-117.08963775634766,32.78036117553711
1410,2022,2022-05-17,555,2,-117.0844955444336,32.71818923950195
1411,2022,2022-05-29,135,7,-117.18300628662108,32.75953674316406
1412,2022,2022-04-08,1040,5,-117.15470123291016,32.729637145996094
1413,2022,2022-05-21,120,6,-117.07318878173828,32.72603988647461
1414,2022,2022-05-25,1145,3,-117.15863800048828,32.723758697509766
1415,2022,2022-06-01,1004,3,-117.22472381591795,32.899452209472656
1416,2022,2022-06-01,1715,3,-117.19039916992188,32.75998306274414
1417,2022,2022-06-02,1015,4,-117.07219696044922,32.72677993774414
1418,2022,2022-05-28,2240,6,-117.20684051513672,32.772239685058594
1419,2022,2022-05-30,1525,1,-117.16245269775392,32.76572036743164
1420,2022,2022-05-30,2315,1,-117.10974884033205,32.76469421386719
1421,2022,2022-06-01,1709,3,-117.04719543457033,32.56807327270508
1422,2022,2022-06-03,731,5,-117.10011291503906,32.777671813964844
1423,2022,2022-05-23,30,1,-117.10739135742188,32.870094299316406
1424,2022,2022-06-03,1302,5,-117.22983551025392,32.86713790893555
1425,2022,2022-06-09,938,4,-117.17810821533205,32.84785079956055
1426,2022,2022-06-05,1154,7,-117.20975494384766,32.7591552734375
1427,2022,2022-06-06,740,1,-116.92771911621094,32.56740951538086
1428,2022,2022-06-08,1458,3,-117.1437530517578,32.70184326171875
1429,2022,2022-06-08,1810,3,-117.18931579589844,32.86370086669922
1430,2022,2022-06-08,1555,3,-117.14923858642578,32.72195816040039
1431,2022,2022-06-11,135,6,-117.03690338134766,32.67633056640625
1432,2022,2022-05-24,219,2,-117.22885131835938,32.877193450927734
1433,2022,2022-06-14,1105,2,-116.9831771850586,32.56451416015625
1434,2022,2022-06-15,1855,3,-117.20437622070312,32.757720947265625
1435,2022,2022-06-16,950,4,-117.13908386230467,32.770198822021484
1436,2022,2022-05-21,117,6,-117.07318878173828,32.72603988647461
1437,2022,2022-06-17,530,5,-117.0786361694336,33.02544403076172
1438,2022,2022-06-17,1710,5,-117.19725036621094,32.87198257446289
1439,2022,2022-06-14,2025,2,-117.07209014892578,33.0535888671875
1440,2022,2022-06-23,1018,4,-117.197509765625,32.76089096069336
1441,2022,2022-06-18,1055,6,-117.11685943603516,32.71799087524414
1442,2022,2022-06-09,855,4,-117.1087646484375,32.841854095458984
1443,2022,2022-06-16,10,4,-117.11099243164062,32.93703079223633
1444,2022,2022-06-20,2156,1,-117.04595184326172,32.66925430297852
1445,2022,2022-06-07,2300,2,-117.11147308349608,32.66878128051758
1446,2022,2022-06-23,850,4,-117.10346221923828,32.724971771240234
1447,2022,2022-05-30,1820,1,-117.24609375,32.96092224121094
1448,2022,2022-06-24,1046,5,-117.06339263916016,32.779399871826165
1449,2022,2022-06-21,800,2,-117.20993041992188,32.759136199951165
1450,2022,2022-06-17,1115,5,-117.14933013916016,32.76634979248047
1451,2022,2022-06-24,1210,5,-117.1153564453125,32.71754455566406
1452,2022,2022-06-24,1650,5,-117.20143127441406,32.881160736083984
1453,2022,2022-06-26,1110,7,-117.24406433105467,32.95277786254883
1454,2022,2022-06-26,50,7,-117.0414810180664,32.5500602722168
1455,2022,2022-05-18,1445,3,-117.25305938720705,32.9793815612793
1456,2022,2022-06-25,2142,6,-117.1733169555664,32.75966262817383
1457,2022,2022-06-13,520,1,-117.1298828125,32.76905822753906
1458,2022,2022-06-27,32,1,-117.08415222167967,32.718101501464844
