neighbourhood,latitude,longitude,room_type,price
La Jolla,32.85255,-117.25699,Entire home/apt,480
La Jolla,32.85249003516621,-117.25570346822217,Entire home/apt,176
Mission Bay,32.77346,-117.25184,Entire home/apt,300
Midtown,32.73914660728513,-117.16686833634331,Entire home/apt,624
Mission Bay,32.783367,-117.253304,Entire home/apt,2197
Linda Vista,32.79435,-117.17719,Entire home/apt,90
Core,32.71503829956055,-117.15901947021484,Entire home/apt,127
Ocean Beach,32.75145560052137,-117.2441635131836,Entire home/apt,578
Rolando,32.761047,-117.061386,Entire home/apt,542
Ocean Beach,32.751293,-117.244164,Entire home/apt,313
Ocean Beach,32.75140146117149,-117.24424934387208,Entire home/apt,185
Mission Bay,32.78816,-117.25402,Entire home/apt,1809
Ocean Beach,32.751293,-117.244164,Entire home/apt,1549
Mission Bay,32.783894,-117.253235,Entire home/apt,410
City Heights West,32.75263,-117.12049,Entire home/apt,183
Pacific Beach,32.80634,-117.22152,Entire home/apt,550
North Clairemont,32.82901,-117.20866,Entire home/apt,250
North Clairemont,32.82882,-117.20996,Entire home/apt,370
Cortez Hill,32.72305285898086,-117.1576254633734,Entire home/apt,195
Pacific Beach,32.79687,-117.25181,Entire home/apt,181
Normal Heights,32.76891,-117.11685,Entire home/apt,201
Midtown,32.74059,-117.17669,Entire home/apt,239
Normal Heights,32.75617562486593,-117.1195135355862,Entire home/apt,140
City Heights West,32.75363,-117.11979,Entire home/apt,174
East Village,32.71095,-117.15869,Entire home/apt,473
East Village,32.711174,-117.158775,Entire home/apt,160
Mission Bay,32.77248,-117.250762,Entire home/apt,377
La Jolla Village,32.86576,-117.23406,Entire home/apt,215
Loma Portal,32.748,-117.22772,Entire home/apt,150
Pacific Beach,32.8047,-117.25924,Entire home/apt,345
La Jolla,32.822080510467295,-117.26251356303692,Entire home/apt,322
Midtown,32.74643,-117.16452,Entire home/apt,198
Midtown District,32.72703,-117.22645,Entire home/apt,138
University City,32.86720238354108,-117.2235703913382,Entire home/apt,306
Rancho Penasquitos,32.9446,-117.14098,Entire home/apt,395
Mission Bay,32.80218,-117.22062,Entire home/apt,176
Balboa Park,32.71757,-117.13966,Entire home/apt,114
San Carlos,32.79575,-117.06975,Entire home/apt,133
Little Italy,32.72526,-117.16709,Entire home/apt,185
North Hills,32.74952,-117.13297,Entire home/apt,97
East Lake,32.65247,-116.97582,Entire home/apt,215
La Jolla,32.83181128772063,-117.26163596898613,Entire home/apt,599
Mission Bay,32.783218,-117.251511,Entire home/apt,420
North Hills,32.7573037728749,-117.12793728625036,Entire home/apt,578
Mission Bay,32.76437,-117.250336,Entire home/apt,349
Oak Park,32.74326,-117.06299,Entire home/apt,258
City Heights East,32.75176,-117.10037,Entire home/apt,242
Webster,32.72167774881029,-117.08753326809844,Entire home/apt,326
Bird Land,32.7925,-117.15479,Entire home/apt,76
La Jolla,32.82306,-117.25961,Entire home/apt,1538
East Village,32.71036,-117.15393,Entire home/apt,10
Bird Land,32.79458,-117.15501,Entire home/apt,79
La Jolla,32.85605973716819,-117.25076980212492,Entire home/apt,587
La Jolla,32.82737,-117.27916,Entire home/apt,231
La Jolla,32.8275,-117.27821,Entire home/apt,698
La Jolla Village,32.857727,-117.23304,Entire home/apt,129
La Jolla,32.8293,-117.27799,Entire home/apt,464
North Hills,32.74351,-117.12459,Entire home/apt,259
Pacific Beach,32.79683,-117.23013,Entire home/apt,225
Serra Mesa,32.78093,-117.14348,Entire home/apt,163
East Village,32.71505,-117.15147,Entire home/apt,131
Northwest,32.62522,-117.09237,Entire home/apt,228
Pacific Beach,32.802452,-117.256783,Entire home/apt,164
El Cerritos,32.759212,-117.066528,Entire home/apt,300
Cortez Hill,32.722893,-117.165268,Entire home/apt,173
Cortez Hill,32.72282,-117.165421,Entire home/apt,562
Sky Line,32.704735,-117.053276,Entire home/apt,214
East Village,32.71269,-117.15675,Entire home/apt,147
Balboa Park,32.72028,-117.13102,Entire home/apt,301
Normal Heights,32.75873,-117.1231,Entire home/apt,144
Bird Land,32.79455,-117.15626,Entire home/apt,79
Serra Mesa,32.80026,-117.14432,Entire home/apt,328
Mission Bay,32.76287,-117.25188,Entire home/apt,263
Del Mar Heights,32.936592,-117.253952,Entire home/apt,375
Pacific Beach,32.80541,-117.23216,Entire home/apt,217
East Village,32.71316,-117.15764,Entire home/apt,885
La Jolla,32.83768,-117.27215,Entire home/apt,457
Ocean Beach,32.74025,-117.25156,Entire home/apt,172
Midtown,32.745205,-117.162743,Entire home/apt,830
Loma Portal,32.74522,-117.23644,Entire home/apt,189
Pacific Beach,32.80113058983299,-117.23584342002869,Entire home/apt,212
Mission Bay,32.788723,-117.253113,Entire home/apt,175
Mission Bay,32.78343,-117.25243,Entire home/apt,232
Park West,32.73038,-117.16705,Entire home/apt,229
Pacific Beach,32.795116,-117.23571,Entire home/apt,257
Mission Bay,32.79067,-117.23442,Entire home/apt,610
Core,32.71583244416922,-117.15914731161874,Entire home/apt,464
North Hills,32.742878,-117.121582,Entire home/apt,286
Balboa Park,32.716431,-117.136284,Entire home/apt,104
Marina,32.712257,-117.164551,Entire home/apt,298
Loma Portal,32.74898,-117.22682,Entire home/apt,120
Roseville,32.725262,-117.231308,Entire home/apt,147
Mission Bay,32.77821,-117.253082,Entire home/apt,214
Bird Land,32.79292,-117.15441,Entire home/apt,84
Bird Land,32.79262,-117.15527,Entire home/apt,74
Mountain View,32.700268,-117.115746,Entire home/apt,357
La Jolla,32.84185,-117.2815,Entire home/apt,1999
Carmel Valley,32.92797,-117.23416,Entire home/apt,273
East Village,32.71311,-117.15751,Entire home/apt,349
Pacific Beach,32.81703,-117.23582,Entire home/apt,468
Mission Bay,32.76626968383789,-117.25155639648438,Entire home/apt,477
Pacific Beach,32.79439,-117.2401,Entire home/apt,460
East Village,32.70797,-117.155357,Entire home/apt,300
East Village,32.70578,-117.15547,Entire home/apt,246
Mission Bay,32.57623,-117.03145,Entire home/apt,434
East Village,32.71122,-117.15889,Entire home/apt,132
La Jolla Village,32.86530949791407,-117.23616424233622,Entire home/apt,214
North Hills,32.73785,-117.12242,Entire home/apt,94
West University Heights,32.76336,-117.16065,Entire home/apt,890
Pacific Beach,32.804746,-117.260297,Entire home/apt,215
Normal Heights,32.76465,-117.11319,Entire home/apt,241
Serra Mesa,32.8024,-117.14021,Entire home/apt,199
Marina,32.70986,-117.16264,Entire home/apt,209
Mission Bay,32.77256,-117.250759,Entire home/apt,314
Mission Bay,32.77256,-117.250759,Entire home/apt,302
La Jolla,32.859009,-117.239548,Entire home/apt,1650
East Village,32.71065,-117.1583,Entire home/apt,146
Little Italy,32.724692356224736,-117.16781314462423,Entire home/apt,167
La Jolla,32.8328424,-117.2766378,Entire home/apt,335
East Village,32.70898,-117.14985,Entire home/apt,190
Midtown District,32.7215,-117.22833,Entire home/apt,150
North Hills,32.74824,-117.1274,Entire home/apt,236
Del Cerro,32.78265,-117.06481,Entire home/apt,580
Loma Portal,32.74798,-117.24283,Entire home/apt,165
Northwest,32.6260034,-117.088441,Entire home/apt,140
La Jolla,32.82694,-117.27813,Entire home/apt,115
La Jolla,32.8364,-117.27321,Entire home/apt,1836
Mission Bay,32.77543,-117.25205,Entire home/apt,744
Mission Bay,32.7725,-117.25123,Entire home/apt,493
La Jolla,32.83744,-117.27158,Entire home/apt,1039
City Heights East,32.74373,-117.0904,Entire home/apt,159
City Heights East,32.74509,-117.09203,Entire home/apt,163
Midtown,32.73847,-117.17541,Entire home/apt,98
North Hills,32.75062,-117.14133,Entire home/apt,147
Loma Portal,32.74611,-117.23723,Entire home/apt,584
Mission Bay,32.76601,-117.25072,Entire home/apt,402
Mission Bay,32.76688,-117.25093,Entire home/apt,376
Southwest,32.61381,-117.04262,Entire home/apt,1284
Normal Heights,32.7665870485635,-117.1247516395463,Entire home/apt,145
South Park,32.72838374648682,-117.12507966100549,Entire home/apt,149
South Park,32.72841366512164,-117.1267642848134,Entire home/apt,190
East Village,32.70845,-117.15551,Entire home/apt,301
Ocean Beach,32.736989555774734,-117.25020215396728,Entire home/apt,475
East Village,32.71343,-117.15469,Entire home/apt,900
Northwest,32.64607600138658,-117.07892540842296,Entire home/apt,111
Mission Bay,32.58856,-117.01763,Entire home/apt,92
Clairemont Mesa,32.79989,-117.18695,Entire home/apt,125
Mission Bay,32.78114832023592,-117.25278031200324,Entire home/apt,735
Mission Bay,32.7869728,-117.2400996,Entire home/apt,1857
Park West,32.72961,-117.16507,Entire home/apt,599
La Jolla,32.82615,-117.27413,Entire home/apt,140
Bay Ho,32.82731,-117.22845,Entire home/apt,150
Gaslamp Quarter,32.71396,-117.16088,Entire home/apt,154
Balboa Park,32.71863,-117.1319,Entire home/apt,233
Mission Bay,32.76513,-117.25269,Entire home/apt,814
Old Town,32.75323,-117.1957,Entire home/apt,98
Old Town,32.74676,-117.18971,Entire home/apt,133
Carmel Valley,32.94235,-117.22374,Entire home/apt,483
Mission Bay,32.57662,-117.03053,Entire home/apt,460
Bay Park,32.80151,-117.19826,Entire home/apt,241
Loma Portal,32.74499,-117.21736,Entire home/apt,369
Midtown,32.73602,-117.17222,Entire home/apt,204
Mission Bay,32.77923,-117.25209,Entire home/apt,493
Pacific Beach,32.80629,-117.23176,Entire home/apt,1350
Serra Mesa,32.80833,-117.12579,Entire home/apt,125
Talmadge,32.7605953593262,-117.09086995571852,Entire home/apt,350
East Village,32.71015,-117.15809,Entire home/apt,187
Otay Ranch,32.61145,-116.96675,Entire home/apt,388
Linda Vista,32.77565,-117.17606,Entire home/apt,263
West University Heights,32.75486,-117.14894,Entire home/apt,299
Memorial,32.69769,-117.12421,Entire home/apt,170
La Jolla,32.81349004051198,-117.26173974573612,Entire home/apt,211
El Cerritos,32.75778,-117.06685,Entire home/apt,241
Little Italy,32.72228,-117.16852,Entire home/apt,339
Bario Logan,32.69748,-117.1426,Entire home/apt,164
Loma Portal,32.74377,-117.24475,Entire home/apt,195
Torrey Pines,32.8846,-117.24748,Entire home/apt,3594
Little Italy,32.72166,-117.17061,Entire home/apt,227
Egger Highlands,32.56847,-117.10122,Entire home/apt,203
Pacific Beach,32.793182,-117.246143,Entire home/apt,313
Mission Bay,32.78445,-117.25352,Entire home/apt,196
Midtown,32.73859,-117.1606,Entire home/apt,139
East Village,32.7064633,-117.1547429,Entire home/apt,743
City Heights West,32.73257,-117.10956,Entire home/apt,115
East Village,32.71087,-117.15423,Entire home/apt,195
Bay Park,32.80446,-117.20996,Entire home/apt,498
Gateway,32.72431,-117.10983,Entire home/apt,150
Mission Bay,32.7859192183924,-117.23389334285278,Entire home/apt,318
Pacific Beach,32.80717,-117.25752,Entire home/apt,469
Old Town,32.74722,-117.18107,Entire home/apt,150
Moreno Mission,32.77045,-117.19931,Entire home/apt,192
Park West,32.72783,-117.16547,Entire home/apt,1043
Serra Mesa,32.80844,-117.13747,Entire home/apt,1723
Midtown,32.73808,-117.17097,Entire home/apt,257
Del Cerro,32.78909,-117.08393,Entire home/apt,119
North Clairemont,32.84184,-117.17795,Entire home/apt,586
North Hills,32.7496292,-117.1300224,Entire home/apt,267
City Heights West,32.7473,-117.11018,Entire home/apt,116
Mission Bay,32.76573,-117.25064,Entire home/apt,507
Normal Heights,32.757,-117.11463,Entire home/apt,143
Mira Mesa,32.91715,-117.13184,Entire home/apt,279
Valencia Park,32.69992,-117.0761,Entire home/apt,231
Mission Bay,32.77886,-117.25175,Entire home/apt,195
Old Town,32.75072,-117.19043,Entire home/apt,176
Old Town,32.7487,-117.19224,Entire home/apt,154
La Jolla,32.84835,-117.26997,Entire home/apt,254
Columbia,32.71645,-117.16922,Entire home/apt,363
Midtown,32.74443,-117.17838,Entire home/apt,124
Marina,32.71417,-117.16961,Entire home/apt,169
Little Italy,32.72078,-117.16732,Entire home/apt,449
Bay Park,32.8053635,-117.2015351,Entire home/apt,401
Pacific Beach,32.8046462,-117.2419683,Entire home/apt,776
Little Italy,32.722851,-117.1663086,Entire home/apt,755
Linda Vista,32.7957872,-117.1736005,Entire home/apt,264
Pacific Beach,32.79765,-117.2515,Entire home/apt,195
Roseville,32.7225913,-117.2332005,Entire home/apt,225
La Jolla,32.84991,-117.26998,Entire home/apt,1100
Old Town,32.75054,-117.18045,Entire home/apt,193
Columbia,32.7186717,-117.169557,Entire home/apt,100
Normal Heights,32.7595,-117.11917,Entire home/apt,305
Midtown,32.74348,-117.14923,Entire home/apt,366
Midtown,32.74683,-117.14764,Entire home/apt,278
Midtown,32.74299,-117.14858,Entire home/apt,383
East Village,32.70665587274219,-117.15518832206726,Entire home/apt,176
North Hills,32.74135,-117.13132,Entire home/apt,182
San Carlos,32.80544,-117.05423,Entire home/apt,405
North Hills,32.7533218,-117.1408828,Entire home/apt,125
Moreno Mission,32.76799,-117.18766,Entire home/apt,159
Mission Bay,32.7920894,-117.2450603,Entire home/apt,198
North Clairemont,32.82915,-117.19796,Entire home/apt,201
La Jolla,32.81225,-117.25162,Entire home/apt,234
La Jolla,32.8271,-117.27683,Entire home/apt,162
Core,32.7163392,-117.1540942,Entire home/apt,133
Normal Heights,32.76386,-117.11374,Entire home/apt,280
University City,32.84138,-117.22202,Entire home/apt,210
Pacific Beach,32.79789,-117.25503,Entire home/apt,279
Pacific Beach,32.79824,-117.25354,Entire home/apt,205
Loma Portal,32.74675,-117.22089,Entire home/apt,164
Grant Hill,32.71110954236602,-117.12171971797945,Entire home/apt,107
Pacific Beach,32.80443,-117.23147,Entire home/apt,372
Southcrest,32.69127,-117.10466,Entire home/apt,133
Bay Park,32.79617,-117.19638,Entire home/apt,177
Bird Land,32.79254,-117.15663,Entire home/apt,78
Midtown,32.74543,-117.1734,Entire home/apt,175
Balboa Park,32.716206,-117.137213,Entire home/apt,125
City Heights East,32.73431,-117.09491,Entire home/apt,145
Pacific Beach,32.79718721684225,-117.2332937883606,Entire home/apt,320
Mission Bay,32.79028,-117.23258,Entire home/apt,461
Mission Valley,32.76587,-117.15981,Entire home/apt,119
Torrey Pines,32.87452,-117.24344,Entire home/apt,137
La Jolla,32.812058315851104,-117.26813111454248,Entire home/apt,250
City Heights West,32.7548,-117.11944,Entire home/apt,152
Pacific Beach,32.79964,-117.25427,Entire home/apt,414
Pacific Beach,32.79804,-117.25496,Entire home/apt,422
Chollas View,32.7127895,-117.0916605,Entire home/apt,154
Mission Bay,32.76365,-117.25071,Entire home/apt,306
Mission Bay,32.76392,-117.25161,Entire home/apt,494
Columbia,32.7180956,-117.1686151,Entire home/apt,150
Ocean Beach,32.7399,-117.24858,Entire home/apt,301
Scripps Ranch,32.9079811,-117.0949682,Entire home/apt,651
North Clairemont,32.8271,-117.19813,Entire home/apt,345
Clairemont Mesa,32.82176044349486,-117.16604188084604,Entire home/apt,300
La Jolla,32.8451527,-117.2722731,Entire home/apt,168
Pacific Beach,32.80189,-117.23355,Entire home/apt,1079
Lynwood Hills,32.62999,-117.03683,Entire home/apt,203
Little Italy,32.7213033,-117.1689942,Entire home/apt,198
College Area,32.76609,-117.06445,Entire home/apt,149
Mission Bay,32.78218,-117.25129,Entire home/apt,559
North Hills,32.75201,-117.14199,Entire home/apt,150
Bird Land,32.79314,-117.1564,Entire home/apt,79
City Heights West,32.75317,-117.10662,Entire home/apt,210
Lake Murray,32.8061,-117.04073,Entire home/apt,361
City Heights West,32.74736516001102,-117.11879543960092,Entire home/apt,178
Normal Heights,32.76531967818297,-117.12653048650816,Entire home/apt,151
Mission Bay,32.789920624588284,-117.25443803355944,Entire home/apt,401
North Hills,32.74834,-117.13848,Entire home/apt,400
North Hills,32.74103344401229,-117.12343197315931,Entire home/apt,249
Bird Land,32.79434,-117.15627,Entire home/apt,75
Core,32.7163392,-117.1540942,Entire home/apt,150
Bird Land,32.79464,-117.1561,Entire home/apt,85
East Village,32.71051,-117.15237,Entire home/apt,183
Bird Land,32.79423,-117.15629,Entire home/apt,90
North Clairemont,32.84147,-117.17605,Entire home/apt,189
North Clairemont,32.83978,-117.17822,Entire home/apt,586
Bird Land,32.7933,-117.15468,Entire home/apt,93
Bird Land,32.793617,-117.1555651,Entire home/apt,74
Bird Land,32.793617,-117.1555651,Entire home/apt,83
Bird Land,32.79296633431351,-117.15661624340618,Entire home/apt,74
Bird Land,32.793617,-117.1555651,Entire home/apt,76
Bird Land,32.793617,-117.1555651,Entire home/apt,89
Mission Bay,32.78696,-117.25321,Entire home/apt,901
Mission Bay,32.7890916,-117.2543432,Entire home/apt,903
Mission Bay,32.7890916,-117.2543432,Entire home/apt,357
Mission Bay,32.7890916,-117.2543432,Entire home/apt,2750
Normal Heights,32.7585,-117.12063,Entire home/apt,254
Clairemont Mesa,32.83450393741621,-117.19361728888296,Entire home/apt,163
Old Town,32.75711,-117.17979,Entire home/apt,110
East Village,32.71173,-117.14979,Entire home/apt,227
Carmel Valley,32.94114,-117.23813,Entire home/apt,225
Mission Bay,32.76573819996286,-117.25058276206256,Entire home/apt,1856
Pacific Beach,32.793342,-117.246186,Entire home/apt,292
North Clairemont,32.8417,-117.17774,Entire home/apt,218
Pacific Beach,32.793342,-117.246186,Entire home/apt,241
South Park,32.7201,-117.12117,Entire home/apt,181
North Hills,32.73943,-117.12361,Entire home/apt,311
Pacific Beach,32.7959,-117.24584,Entire home/apt,443
Bay Ho,32.81842,-117.20306,Entire home/apt,357
Mission Bay,32.775,-117.25119,Entire home/apt,623
Pacific Beach,32.8080914,-117.2566964,Entire home/apt,243
Balboa Park,32.72006,-117.13218,Entire home/apt,280
Balboa Park,32.71964,-117.13283,Entire home/apt,719
Normal Heights,32.76649,-117.11932,Entire home/apt,464
Pacific Beach,32.80188,-117.24866,Entire home/apt,436
Little Italy,32.7203821,-117.1703611,Entire home/apt,200
North Hills,32.7589693,-117.1367928,Entire home/apt,240
Northwest,32.61736,-117.08692,Entire home/apt,330
Mission Bay,32.7892342,-117.253563,Entire home/apt,522
Core,32.71533,-117.1544,Entire home/apt,99
Old Town,32.75186,-117.19478,Entire home/apt,99
City Heights West,32.735558,-117.103223,Entire home/apt,196
Mission Bay,32.77274,-117.25114,Entire home/apt,366
Marina,32.71534462605536,-117.16944900674592,Entire home/apt,225
Roseville,32.73907824882626,-117.2182872891426,Entire home/apt,172
East Village,32.71129,-117.15485,Entire home/apt,128
East Village,32.7123,-117.15855,Entire home/apt,139
East Village,32.71437,-117.15519,Entire home/apt,221
Mount Hope,32.71256,-117.10861,Entire home/apt,179
Pacific Beach,32.80548,-117.25467,Entire home/apt,249
Balboa Park,32.71784,-117.13477,Entire home/apt,296
La Jolla,32.85084,-117.24712,Entire home/apt,340
La Jolla,32.8455,-117.24632,Entire home/apt,1100
La Jolla,32.8393011,-117.2750601,Entire home/apt,367
Mission Bay,32.78826,-117.25423,Entire home/apt,485
Mission Bay,32.78675,-117.25347,Entire home/apt,461
North Hills,32.73130035,-117.11299896,Entire home/apt,434
Mission Bay,32.78672,-117.2377,Entire home/apt,162
