NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
4523,2020,2020-09-23,1535,3,-117.23841857910156,32.7983512878418
4524,2020,2020-09-26,816,6,-117.11831665039062,32.75328826904297
4525,2021,2021-11-15,1715,1,-117.16300201416016,32.76577377319336
4526,2021,2021-10-24,1846,7,-117.1240005493164,32.7154655456543
4527,2021,2021-10-26,1555,2,-117.07876586914062,33.02090072631836
4528,2021,2021-10-16,1610,6,-117.21523284912108,32.75813293457031
4529,2021,2021-11-17,1535,3,-117.25115203857422,32.97514343261719
4530,2021,2021-11-17,732,3,-117.20844268798828,32.778053283691406
4531,2021,2021-11-09,1355,2,-117.15484619140624,32.72111892700195
4532,2021,2021-11-17,1002,3,-117.10275268554688,32.718460083007805
4533,2021,2021-03-04,2105,4,-117.20712280273438,32.77135467529297
4534,2020,2020-09-30,1430,3,-117.10511779785156,32.79035949707031
4535,2021,2021-11-23,1458,2,-117.10903930664062,32.74850845336914
4536,2021,2021-09-26,221,7,-117.17720794677734,32.759380340576165
4537,2020,2020-09-12,1637,6,-117.2431869506836,32.794647216796875
4538,2020,2020-09-14,959,1,-117.12784576416016,32.784114837646484
4539,2020,2020-09-29,1715,2,-117.1506805419922,33.02083969116211
4540,2020,2020-09-29,2010,2,-117.05483245849608,32.681373596191406
4541,2021,2021-11-17,1745,3,-117.1055145263672,32.94813537597656
4542,2021,2021-11-23,746,2,-117.11034393310548,32.73147964477539
4543,2021,2021-10-31,155,7,-117.16232299804688,32.722713470458984
4544,2021,2021-11-30,1535,2,-117.19113159179688,32.86561965942383
4545,2021,2021-09-20,800,1,-117.22837066650392,32.87945556640625
4546,2021,2021-11-23,1458,2,-117.19715881347656,32.760208129882805
4547,2021,2021-11-30,1910,2,-117.11849975585938,32.743595123291016
4548,2021,2021-11-18,2208,4,-117.11239624023438,32.78023910522461
4549,2021,2021-11-27,840,6,-117.23503875732422,32.83955001831055
4550,2021,2021-06-18,2005,5,-117.12109375,32.692359924316406
4551,2021,2021-11-21,1715,7,-117.03759765625,32.58509826660156
4552,2021,2021-11-22,815,1,-117.11287689208984,32.741485595703125
4553,2021,2021-11-22,1119,1,-117.25114440917967,32.9751091003418
4554,2021,2021-10-23,1408,6,-117.15885162353516,32.723350524902344
4555,2021,2021-08-09,1855,1,-117.0326919555664,32.544307708740234
4556,2021,2021-09-20,1215,1,-117.22908782958984,32.874847412109375
4557,2021,2021-11-30,1505,2,-117.15013122558594,32.8040885925293
4558,2021,2021-11-30,2016,2,-117.14971160888672,32.796592712402344
4559,2021,2021-11-30,1710,2,-117.24397277832033,32.952247619628906
4560,2021,2021-11-13,1345,6,-117.14752197265624,32.709190368652344
4561,2021,2021-12-01,1825,3,-117.0959701538086,32.706024169921875
4562,2021,2021-11-29,1800,1,-117.07951354980467,33.014461517333984
4563,2021,2021-08-08,2042,7,-117.11373901367188,32.85992813110352
4564,2021,2021-12-03,1320,5,-117.1705322265625,32.83570098876953
4565,2021,2021-12-06,1515,1,-117.03577423095705,32.850833892822266
4566,2020,2020-09-30,953,3,-117.23715209960938,32.93471145629883
4567,2020,2020-10-07,1345,3,-117.16803741455078,32.726829528808594
4568,2020,2020-10-12,2056,1,-117.09364318847656,32.71009063720703
4569,2020,2020-10-09,1500,5,-117.15561676025392,32.7188606262207
4570,2020,2020-10-07,1135,3,-117.14418792724608,32.77088928222656
4571,2021,2021-11-03,1720,3,-117.2307586669922,32.85746765136719
4572,2021,2021-12-10,1740,5,-117.16140747070312,32.77082443237305
4573,2021,2021-12-10,1715,5,-117.15737915039062,32.76430892944336
4574,2021,2021-12-09,540,4,-117.20809936523438,32.79447937011719
4575,2021,2021-12-11,1730,6,-117.1411361694336,32.76962661743164
4576,2021,2021-12-12,1430,7,-117.14556121826172,32.767776489257805
4577,2021,2021-12-08,1805,3,-117.16213989257812,32.77626037597656
4578,2021,2021-12-14,705,2,-117.23435974121094,32.83747100830078
4579,2021,2021-11-27,2313,6,-117.21418762207033,32.89444732666016
4580,2021,2021-11-27,2320,6,-117.21385955810548,32.89424514770508
4581,2020,2020-09-09,2022,3,-117.08739471435548,32.58541488647461
4582,2020,2020-10-03,1005,6,-117.20615386962892,32.82770919799805
4583,2021,2021-12-09,1235,4,-117.11923980712892,32.71500015258789
4584,2021,2021-12-09,1745,4,-117.0823974609375,32.5763053894043
4585,2021,2021-12-20,1220,1,-117.13175964355467,32.77149963378906
4586,2021,2021-12-16,2247,4,-117.11626434326172,32.77835464477539
4587,2021,2021-12-12,230,7,-117.1155014038086,32.73788070678711
4588,2021,2021-12-13,1730,1,-117.11974334716795,32.716094970703125
4589,2021,2021-12-14,1255,2,-117.23978424072266,32.926063537597656
4590,2021,2021-12-21,1600,2,-117.13715362548828,32.778743743896484
4591,2021,2021-11-30,523,2,-117.15762329101562,32.753082275390625
4592,2021,2021-12-18,1615,6,-117.12782287597656,32.764854431152344
4593,2021,2021-11-06,1910,6,-117.14022827148438,32.7698860168457
4594,2021,2021-04-19,1610,1,-117.11219787597656,32.886680603027344
4595,2020,2020-11-26,1155,4,-117.07068634033205,32.56496810913086
4596,2021,2021-12-08,1040,3,-117.1162338256836,32.912071228027344
4597,2021,2021-12-05,1820,7,-117.19483947753906,32.748538970947266
4598,2020,2020-10-01,2119,4,-117.19490051269533,32.83449172973633
4599,2021,2021-12-18,1030,6,-117.12242889404295,32.71559524536133
4600,2021,2021-12-19,1907,7,-117.08338928222656,32.71844482421875
4601,2021,2021-09-19,2103,7,-117.20277404785156,32.75627517700195
4602,2021,2021-12-28,645,2,-117.11805725097656,32.7147102355957
4603,2021,2021-10-17,212,7,-117.17709350585938,32.84775161743164
4604,2021,2021-12-24,2000,5,-117.22998046875,32.82313919067383
4605,2022,2022-01-04,1135,2,-117.03964996337892,32.569549560546875
4606,2021,2021-12-26,1838,7,-117.20348358154295,32.88713455200195
4607,2021,2021-12-27,2000,1,-117.17862701416016,32.848690032958984
4608,2021,2021-12-15,1312,3,-117.12042236328124,32.70595169067383
4609,2021,2021-11-10,1435,3,-117.08524322509766,32.98040771484375
4610,2021,2021-11-08,1035,1,-117.03159332275392,32.56835174560547
4611,2021,2021-11-08,2200,1,-117.14600372314452,32.71200180053711
4612,2021,2021-12-05,1455,7,-117.13072967529295,32.77216720581055
4613,2022,2022-01-05,1720,3,-117.22200012207033,32.814353942871094
4614,2022,2022-01-02,1825,7,-117.12615966796876,32.84101104736328
4615,2021,2021-12-01,1650,3,-117.241455078125,32.937217712402344
4616,2021,2021-08-26,2305,4,-117.14948272705078,32.766536712646484
4617,2020,2020-09-23,1629,3,-117.23097229003906,32.722591400146484
4618,2022,2022-01-04,1355,2,-117.02479553222656,32.841827392578125
4619,2021,2021-12-29,440,3,-117.35845947265624,33.18590545654297
4620,2022,2022-01-07,1858,5,-117.15534973144533,32.765079498291016
4621,2022,2022-01-02,53,7,-117.0947494506836,32.7011604309082
4622,2022,2022-01-16,30,7,-117.19082641601562,32.86529922485352
4623,2022,2022-01-10,214,1,-117.14752197265624,32.70994186401367
4624,2022,2022-01-09,2122,7,-117.1101531982422,32.94092559814453
4625,2021,2021-12-23,2025,4,-117.16876983642578,32.760643005371094
4626,2021,2021-12-29,140,3,-117.14845275878906,32.712669372558594
4627,2022,2022-01-16,1155,7,-117.12736511230467,32.77357482910156
4628,2021,2021-12-30,1700,4,-117.14756774902344,32.71657943725586
4629,2022,2022-01-14,1410,5,-117.08608245849608,32.978912353515625
4630,2022,2022-01-14,1250,5,-117.15646362304688,32.74494552612305
4631,2021,2021-12-26,2114,7,-117.14559936523438,32.785518646240234
4632,2022,2022-01-22,1255,6,-117.10309600830078,32.961917877197266
4633,2022,2022-01-13,1640,4,-117.12115478515624,32.69240188598633
4634,2021,2021-09-25,1401,6,-117.07293701171876,32.56476593017578
4635,2021,2021-12-17,1419,5,-117.1072006225586,32.729740142822266
4636,2022,2022-01-24,1510,1,-117.11959075927734,32.71612548828125
4637,2021,2021-12-17,2315,5,-117.10529327392578,32.72843170166016
4638,2020,2020-10-10,205,6,-117.18821716308594,32.770320892333984
4639,2022,2022-01-22,40,6,-117.15699768066406,32.796875
4640,2022,2022-01-28,655,5,-117.11244964599608,32.73439025878906
4641,2022,2022-01-26,1444,3,-117.17539978027344,32.842735290527344
4642,2021,2021-09-30,800,4,-117.11282348632812,32.860504150390625
4643,2022,2022-01-26,1738,3,-117.20816040039062,32.78207015991211
4644,2022,2022-01-16,2235,7,-117.1605224609375,32.706939697265625
4645,2022,2022-01-08,145,6,-117.20248413085938,32.75589370727539
4646,2020,2020-10-10,1729,6,-117.25370025634766,32.80982971191406
4647,2022,2022-01-16,2240,7,-117.14752197265624,32.706478118896484
4648,2020,2020-10-12,1110,1,-117.16819763183594,32.83462905883789
4649,2020,2020-10-07,1918,3,-117.140339,32.716906
4650,2022,2022-01-12,100,3,-117.09606170654295,32.7039909362793
4651,2022,2022-01-25,1520,2,-117.08879089355467,32.65513610839844
4652,2020,2020-08-10,1710,1,-117.25267791748048,32.73883819580078
4653,2022,2022-01-28,2333,5,-117.20433044433594,32.760440826416016
4654,2022,2022-01-26,800,3,-117.15792846679688,32.79500961303711
4655,2022,2022-01-28,2205,5,-117.16531372070312,32.762168884277344
4656,2022,2022-02-05,1440,6,-117.11243438720705,32.770530700683594
4657,2022,2022-02-05,2105,6,-117.17148590087892,32.836849212646484
4658,2022,2022-01-28,1045,5,-117.2052001953125,32.8895263671875
4659,2022,2022-02-07,845,1,-117.11730194091795,32.841995239257805
4660,2022,2022-02-03,1635,4,-117.0933074951172,32.967018127441406
4661,2022,2022-02-08,635,2,-117.12207794189452,32.9559326171875
4662,2022,2022-02-04,2320,5,-117.12651824951172,32.759361267089844
4663,2022,2022-02-08,735,2,-117.07283782958984,33.04967498779297
4664,2022,2022-02-08,1456,2,-117.11473846435548,32.85391998291016
4665,2022,2022-02-04,1423,5,-117.10432434082033,33.01394271850586
4666,2022,2022-02-04,1755,5,-117.12046813964844,32.84296798706055
4667,2022,2022-02-03,430,4,-117.24317169189452,32.94789505004883
4668,2022,2022-02-08,1630,2,-117.16426849365234,32.76192855834961
4669,2022,2022-02-06,2125,7,-117.14898681640624,32.72127914428711
4670,2020,2020-10-19,810,1,-117.16018676757812,32.71780014038086
4671,2020,2020-10-19,1900,1,-117.15281677246094,32.70941925048828
4672,2020,2020-10-18,1500,7,-117.15528106689452,32.74842071533203
4673,2020,2020-10-18,1010,7,-117.08363342285156,32.74755096435547
4674,2020,2020-10-17,1935,6,-117.08943939208984,32.696800231933594
4675,2020,2020-10-16,1842,5,-117.2050323486328,32.75301742553711
4676,2022,2022-02-11,855,5,-117.17227172851562,32.967254638671875
4677,2022,2022-02-11,1525,5,-117.12026214599608,32.777217864990234
4678,2020,2020-10-15,1225,4,-117.1547622680664,32.816593170166016
4679,2020,2020-10-08,1334,4,-117.23658752441406,32.79874038696289
4680,2020,2020-10-04,2224,7,-117.15038299560548,32.7135124206543
4681,2022,2022-02-15,1030,2,-117.126708984375,32.714393615722656
4682,2022,2022-02-11,1743,5,-117.16451263427734,32.84162902832031
4683,2022,2022-02-07,1840,1,-117.05902862548828,32.55731964111328
4684,2022,2022-02-14,1935,1,-117.19963836669922,32.87556076049805
4685,2022,2022-02-15,1910,2,-117.08528137207033,32.978668212890625
4686,2022,2022-02-19,555,6,-117.11248779296876,32.780391693115234
4687,2022,2022-02-18,1700,5,-117.09964752197266,32.71014404296875
4688,2022,2022-02-11,449,5,-117.23706817626952,32.92070770263672
4689,2022,2022-02-11,1155,5,-117.16258239746094,32.82215881347656
4690,2022,2022-02-16,1618,3,-117.19522857666016,32.76072311401367
4691,2022,2022-02-21,1945,1,-117.11548614501952,32.722938537597656
4692,2022,2022-02-04,245,5,-117.08579254150392,32.58015823364258
4693,2022,2022-01-27,1320,4,-117.151123046875,32.765907287597656
4694,2022,2022-02-20,1629,7,-117.03298950195312,32.54451370239258
4695,2022,2022-02-24,1610,4,-117.14779663085938,32.716407775878906
4696,2022,2022-02-11,1735,5,-117.0748291015625,32.567569732666016
4697,2022,2022-02-24,1540,4,-117.12593841552734,32.71461868286133
4698,2021,2021-12-12,1717,7,-117.14408111572266,32.70207214355469
4699,2022,2022-03-01,1438,2,-117.19480895996094,32.86945343017578
4700,2022,2022-02-26,425,6,-117.0432586669922,32.62770462036133
4701,2022,2022-02-26,2158,6,-117.18808746337892,32.862403869628906
4702,2022,2022-03-01,1600,2,-117.13367462158205,32.841026306152344
4703,2021,2021-08-01,657,7,-117.11815643310548,32.71708297729492
4704,2022,2022-03-02,1435,3,-117.1569595336914,32.75040054321289
4705,2022,2022-03-05,1740,6,-117.13812255859376,32.698150634765625
4706,2022,2022-03-05,1355,6,-117.10829162597656,32.880916595458984
4707,2022,2022-03-09,1546,3,-117.08370208740234,32.99216842651367
4708,2022,2022-03-04,745,5,-117.00494384765624,32.56634521484375
4709,2022,2022-03-15,1640,2,-117.16078186035156,32.81856918334961
4710,2022,2022-02-28,847,1,-117.10629272460938,32.77906036376953
4711,2022,2022-03-11,1840,5,-117.15558624267578,32.749568939208984
4712,2022,2022-03-11,155,5,-117.03749847412108,32.67559051513672
4713,2022,2022-03-04,300,5,-117.03620147705078,32.59098815917969
4714,2022,2022-03-14,825,1,-117.12047576904295,32.777496337890625
4715,2022,2022-03-15,1610,2,-117.11435699462892,32.78781509399414
4716,2022,2022-03-22,735,2,-117.12092590332033,32.69773864746094
4717,2022,2022-03-11,1800,5,-117.09583282470705,32.84115982055664
4718,2022,2022-03-16,500,3,-117.14759063720705,32.787864685058594
4719,2022,2022-03-19,1310,6,-117.22083282470705,32.81282043457031
4720,2022,2022-03-16,504,3,-117.14801025390624,32.78847885131836
4721,2020,2020-10-21,1959,3,-117.15223693847656,32.91197967529297
4722,2020,2020-10-16,1615,5,-117.24717712402344,32.86111068725586
4723,2022,2022-03-17,1425,4,-117.11996459960938,32.69155502319336
4724,2022,2022-03-19,130,6,-117.0830535888672,32.98598861694336
4725,2022,2022-03-20,1922,7,-117.16992950439452,32.72989654541016
4726,2022,2022-03-13,1425,7,-117.17119598388672,32.83636474609375
4727,2022,2022-03-15,2310,2,-117.11685180664062,32.71720886230469
4728,2022,2022-03-22,648,2,-117.188720703125,32.75992202758789
4729,2022,2022-03-21,2214,1,-117.11186981201172,32.730369567871094
4730,2022,2022-03-19,1557,6,-117.15608978271484,32.748172760009766
4731,2022,2022-03-13,2055,7,-117.07460021972656,32.658172607421875
4732,2022,2022-03-23,1040,3,-117.03782653808594,32.58422088623047
4733,2022,2022-03-17,102,4,-117.14589691162108,32.71376037597656
4734,2022,2022-03-30,1705,3,-117.19796752929688,32.760780334472656
4735,2022,2022-03-28,2219,1,-117.25362396240234,32.98087692260742
4736,2022,2022-04-02,650,6,-117.15514373779295,32.72526931762695
4737,2022,2022-04-03,1435,7,-117.11512756347656,32.68840026855469
4738,2022,2022-04-02,942,6,-117.13948059082033,32.69934844970703
4739,2022,2022-04-06,1710,3,-117.25089263916016,32.974422454833984
4740,2022,2022-04-08,2150,5,-117.11630249023438,32.74055480957031
4741,2020,2020-10-20,1839,2,-117.17616271972656,32.806617736816406
4742,2022,2022-04-06,1640,3,-117.11418151855467,32.78274154663086
4743,2022,2022-04-12,140,2,-117.11117553710938,32.671897888183594
4744,2022,2022-04-01,1830,5,-117.12963104248048,32.713600158691406
4745,2021,2021-12-20,2323,1,-117.22977447509766,32.756561279296875
4746,2022,2022-03-31,1635,4,-117.24835968017578,32.96772384643555
4747,2022,2022-04-11,1748,1,-117.15590667724608,32.74868392944336
4748,2020,2020-10-27,1156,2,-117.15036010742188,32.7107048034668
4749,2020,2020-10-26,1730,1,-117.16986846923828,32.97016143798828
4750,2020,2020-10-26,622,1,-116.94127655029295,32.55726623535156
4751,2020,2020-10-25,752,7,-117.25521850585938,32.79566192626953
4752,2020,2020-10-23,854,5,-117.23924255371094,32.75065612792969
4753,2020,2020-10-22,937,4,-117.07112884521484,32.57901763916016
4754,2020,2020-10-21,211,3,-117.24794006347656,32.9487190246582
4755,2022,2022-04-08,21,5,-117.16021728515624,32.72150802612305
4756,2020,2020-10-24,115,6,-117.14949035644533,32.712608337402344
4757,2020,2020-10-27,1014,2,-117.2139129638672,32.80073928833008
4758,2022,2022-04-13,1725,3,-117.23638916015624,32.84553527832031
4759,2022,2022-04-18,809,1,-117.11122894287108,32.68295669555664
4760,2022,2022-04-14,1639,4,-117.14054870605467,32.83319854736328
4761,2022,2022-04-06,1608,3,-117.20653533935548,32.769039154052734
4762,2022,2022-03-17,447,4,-117.09534454345705,32.96504592895508
4763,2022,2022-04-12,1735,2,-117.09681701660156,32.707229614257805
4764,2022,2022-04-02,1801,6,-117.1025390625,32.95284652709961
4765,2022,2022-03-20,28,7,-117.12110137939452,32.74665832519531
4766,2022,2022-04-18,1300,1,-117.15633392333984,32.74754333496094
4767,2022,2022-04-19,805,2,-117.1211395263672,32.6949348449707
4768,2022,2022-03-23,2318,3,-117.19487762451172,32.84548568725586
4769,2020,2020-10-18,636,7,-117.13978576660156,32.805572509765625
4770,2020,2020-10-18,2042,7,-117.2334213256836,32.75613784790039
4771,2022,2022-04-19,1710,2,-117.21446228027344,32.80569839477539
4772,2022,2022-04-20,1200,3,-117.16120910644533,32.76365280151367
4773,2022,2022-04-22,745,5,-117.20401000976562,32.75910186767578
4774,2022,2022-04-22,2200,5,-117.16677856445312,32.76114654541016
4775,2022,2022-04-05,115,2,-117.16088104248048,32.72262954711914
4776,2022,2022-04-19,455,2,-117.02840423583984,32.68307113647461
4777,2022,2022-04-19,1535,2,-117.14212036132812,32.82958984375
4778,2022,2022-01-12,809,3,-117.13695526123048,32.778865814208984
4779,2022,2022-04-25,645,1,-117.12215423583984,32.71601486206055
4780,2022,2022-04-12,1145,2,-117.15470123291016,32.7307014465332
4781,2020,2020-10-12,2053,1,-117.04615783691406,32.55824279785156
4782,2022,2022-04-28,840,4,-117.22821044921876,32.839202880859375
4783,2020,2020-11-07,1755,6,-117.1135711669922,32.70125961303711
4784,2022,2022-04-16,2358,6,-117.11151885986328,32.77558135986328
4785,2022,2022-04-21,1635,4,-117.03294372558594,32.54448318481445
4786,2022,2022-04-22,1604,5,-117.03777313232422,32.54767227172852
4787,2022,2022-04-23,225,6,-117.1123275756836,32.732540130615234
4788,2022,2022-04-25,514,1,-117.1206283569336,32.77702331542969
4789,2022,2022-04-26,2200,2,-117.15273284912108,32.765525817871094
4790,2020,2020-10-13,1140,2,-117.10823822021484,32.74216842651367
4791,2022,2022-04-28,422,4,-117.11443328857422,32.85466766357422
4792,2022,2022-04-29,1300,5,-117.1566162109375,32.74054718017578
4793,2020,2020-11-04,557,3,-117.05148315429688,32.768638610839844
4794,2022,2022-05-03,750,2,-117.16897583007812,32.76078796386719
4795,2022,2022-04-30,650,6,-117.2282485961914,32.88053512573242
4796,2020,2020-08-08,1814,6,-117.2408447265625,32.766868591308594
4797,2022,2022-05-04,2229,3,-117.11026000976562,32.7321891784668
4798,2022,2022-04-08,1630,5,-117.22953033447266,32.870243072509766
4799,2022,2022-05-03,645,2,-117.11348724365234,32.7823600769043
4800,2022,2022-05-01,940,7,-117.08406829833984,32.71834182739258
4801,2022,2022-03-19,345,6,-117.07111358642578,32.72721862792969
4802,2022,2022-04-30,1430,6,-117.05440521240234,32.77732849121094
4803,2022,2022-04-21,1630,4,-117.22908020019533,32.87205123901367
4804,2022,2022-05-07,1430,6,-117.13695526123048,32.69708251953125
4805,2022,2022-05-06,1836,5,-117.18370819091795,32.85641098022461
4806,2022,2022-05-10,820,2,-117.11437225341795,32.77865982055664
4807,2022,2022-04-29,1900,5,-117.1272201538086,32.71443176269531
4808,2022,2022-05-10,1838,2,-117.15659332275392,32.746070861816406
4809,2022,2022-05-01,1345,7,-117.1605987548828,32.81924819946289
4810,2022,2022-05-06,1848,5,-117.11247253417967,32.858009338378906
4811,2022,2022-05-08,1300,7,-117.20143127441406,32.75996017456055
4812,2022,2022-05-03,1550,2,-117.21183013916016,32.89311218261719
4813,2022,2022-05-09,1158,1,-117.09234619140624,32.68675994873047
4814,2022,2022-05-06,2330,5,-117.24241638183594,32.94392395019531
4815,2022,2022-05-03,1945,2,-117.13567352294922,32.6961784362793
4816,2022,2022-05-12,718,4,-117.20222473144533,32.8843994140625
4817,2022,2022-05-12,2127,4,-116.9281005859375,32.563350677490234
4818,2022,2022-05-14,1043,6,-117.15850830078124,32.76429748535156
4819,2022,2022-05-12,1520,4,-117.08528900146484,32.718048095703125
4820,2022,2022-05-12,1630,4,-117.12622833251952,32.75951385498047
4821,2022,2022-05-19,703,4,-117.14952850341795,32.79537582397461
4822,2022,2022-05-14,513,6,-117.20211791992188,32.88322830200195
4823,2022,2022-05-15,341,7,-117.12218475341795,32.74810028076172
4824,2022,2022-05-20,530,5,-117.22943878173828,32.93840026855469
